employeeTotal,employeeTotalM,sepEmp,sepEmpM,retEmpPerc,retEmpPercM,perPopEmp,perPopSepEmp,JurisdictionName,PostalAbbreviation,ProfileYear,FIPSCode,HHSRegion,Participation,REGION,GovClassification,governance,structure,size,density,regularPositionTotal,regularFTETotal,tempEmployeeTotal,tempFTETotal,positionTotal,fteTotal,positionsLHD,positionsRHD,positionsSHDCent,positionsSHDOut,workforceDevDir,vacPositions,vacPerc,perPopFTE,perPopVacPositions,attritionType,attritionYear,attritionCause,attritionValue,attritionNumerator,attritionDenominator,JurisdictionType,FYPop,turnoverRateM,turnoverRate,perPopQuarEmp,perPopQuarEmpLabel,turnoverRateQuar,turnoverRateQuarLabel,perPopQuarSepEmp,perPopQuarSepEmpLabel,retEmpPercQuar,perPopEmpN,perPopSepEmpN,turnoverRateN,retEmpPercN
,0,102,0,,1,,0.319799646,Illinois,IL,2016,17,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,1124,1124,,,1124,1124,0,550,574,0,No,20,1.779359431,8.767190304,0.155999828,Employees,2013,Separated,,102,,1,12895129,1,,,,,,1,1 (0 - 1.6),,,,,
,0,78,0,,1,,7.647775888,South Dakota,SD,2016,46,8,Completed Profile Survey,Mountain/Midwest,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,Less than 2 million,Less than 20 people per square mile,461,430,,,461,430,0,0,180,0,No,21,4.555314534,49.82641866,2.433383237,Employees,2013,Separated,,78,,1,842316,1,,,,,,3,3 (4.4 - 7.8),,,,,
,0,,0,,1,,13.78963116,Vermont,VT,2016,50,1,Completed Profile Survey,New England,Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,567,532,,,567,532,,147,368,,No,24,4.232804233,85.30329973,3.848269161,Employees,2013,Separated,,,,1,626210,1,,,,,,4,4 (7.8 - 44.4),,,,,
,0,,1,,1,,,Hawaii,HI,2016,15,9,Completed Profile Survey,West,Centralized,Centralized/Largely Centralized,Freestanding/independent,Less than 2 million,100.1 - 500 people per square mile,2676,2631,,,2676,2631,2217,456,1761,0,No,229,8.55754858,184.3006139,16.04136852,Employees,2013,Separated,,,,1,1408243,1,,,,,,,,,,,,
,0,,1,,1,,,Alaska,AK,2016,2,10,Completed Profile Survey,West,Mixed,Mixed,Under an umbrella,Less than 2 million,Less than 20 people per square mile,467,469,,,467,469,,,467,,Yes,3,0.642398287,63.25392201,0.404609309,Employees,2013,Separated,,,,1,737068,1,,,,,,,,,,,,
,0,109,0,,1,,2.190939866,Minnesota,MN,2016,27,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1523,1445,,,1523,1445,,163,1360,,No,138,9.06106369,26.16452981,2.498757864,Employees,2013,Separated,,109,,1,5413479,1,,,,,,2,2 (1.6 - 4.3),,,,,
,0,60,0,,1,,8.019655446,District of Columbia,DC,2016,11,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Centralized,Centralized/Largely Centralized,Freestanding/independent,Less than 2 million,More than 500 people per square mile,554,548,,,554,548,,,,,Yes,2,0.36101083,79.90493063,0.291623834,Employees,2013,Separated,,60,,1,650581,1,,,,,,4,4 (7.8 - 44.4),,,,,
,0,686,0,,1,,13.54552198,Arkansas,AR,2016,5,6,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,2299,2275,,,2299,2275,1320,100,879,,No,24,1.043932144,76.08904325,0.802697599,Employees,2014,Separated,,686,,1,2967392,1,,,,,,4,4 (7.8 - 44.4),,,,,
,0,271,0,,1,,4.814919027,Tennessee,TN,2016,47,4,Completed Profile Survey,South,Mixed,Mixed,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,3151,2913,,,3151,2913,1188,611,1352,0,No,50,1.586797842,43.83080976,0.752331098,Employees,2014,Separated,,271,,1,6541223,1,,,,,,3,3 (4.4 - 7.8),,,,,
,0,653,0,,1,,12.50512307,South Carolina,SC,2016,45,4,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,3321,2991,,,3321,2991,,1538,1453,,Yes,79,2.378801566,60.32713402,1.593394713,Employees,2014,Separated,,653,,1,4823617,1,,,,,,4,4 (7.8 - 44.4),,,,,
,0,245,0,,1,,4.057738164,Missouri,MO,2016,29,7,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1709,1878.05,,,1709,1878.05,,840,968,,Yes,98,5.734347572,30.85277392,1.609952794,Employees,2014,Separated,,245,,1,6056202,1,,,,,,2,2 (1.6 - 4.3),,,,,
,0,47,0,,1,,1.306841405,Kentucky,KY,2016,21,4,Completed Profile Survey,South,Shared,Shared/Largely Shared,Under an umbrella,2 million to 10 million,100.1 - 500 people per square mile,521,510,,,521,510,,,489,,No,30,5.75815739,11.49119166,0.675952451,Employees,2014,Separated,,47,,1,4414349,1,,,,,,1,1 (0 - 1.6),,,,,
,1,2,0,,1,,0.007164758,Texas,TX,2016,48,6,Completed Profile Survey,South,Largely Decentralized,Decentralized/Largely Decentralized,Under an umbrella,More than 10 million,100.1 - 500 people per square mile,11920,11181,,,11920,11181,,9397,2523,,No,,,40.05458113,,Employees,2014,Separated,,2,,1,26964333,1,,,,,,1,1 (0 - 1.6),,,,,
,1,,1,,1,,,Commonwealth of the Northern Mariana Islands,MP,2016,69,9,Completed Profile Survey,West,Island Area,Island Area,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,,50,,,,50,,,,,No,2,,98.03921569,3.921568628,Employees,2014,Separated,,,,2,52000,1,,,,,,,,,,,,
,0,,1,,1,,,North Carolina,NC,2016,37,4,Completed Profile Survey,South,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,More than 10 million,100.1 - 500 people per square mile,1712,1924,,,1712,1924,,714,998,,No,140,8.177570094,18.9467274,1.378659998,Employees,2014,Separated,,,,1,9932887,1,,,,,,,,,,,,
,0,11,0,,1,,20.58823529,U.S. Virgin Islands,VI,2016,78,2,Completed Profile Survey,New England,Island Area,Island Area,Freestanding/independent,Less than 2 million,More than 500 people per square mile,373,359,,,373,359,,,,,No,51,13.67292225,351.9607843,50,Employees,2014,Separated,,11,,2,103000,1,,,,,,4,4 (7.8 - 44.4),,,,,
,0,,1,,1,,,New York,NY,2016,36,2,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,3588,3151,,,3588,3151,,722,2866,,Yes,508,14.15830546,16.04915861,2.587423857,Employees,2014,Separated,,,,1,19651049,1,,,,,,,,,,,,
,1,,1,,1,,,Marshall Islands,MH,2016,68,9,Completed Profile Survey,West,Island Area,Island Area,Under an umbrella,Less than 2 million,More than 500 people per square mile,570,570,,,570,570,,,,,Yes,,,1187.5,,Employees,2014,Separated,,,,2,50000,1,,,,,,,,,,,,
,1,,1,,1,,,Nevada,NV,2016,32,9,Completed Profile Survey,West,Largely Decentralized,Decentralized/Largely Decentralized,,2 million to 10 million,20 - 100 people per square mile,,1648,,,,1648,,,,,,,,56.48549834,,Employees,2014,Separated,,,,1,2817628,1,,,,,,,,,,,,
,0,,1,,1,,,Wisconsin,WI,2016,55,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,100.1 - 500 people per square mile,510,469.4,,,510,469.4,,46,414.4,,No,36.25,7.107843137,8.131478419,0.627963555,Employees,2014,Separated,,,,1,5751525,1,,,,,,,,,,,,
,0,,1,,1,,,Wyoming,WY,2016,56,8,Completed Profile Survey,Mountain/Midwest,Mixed,Mixed,Under an umbrella,Less than 2 million,Less than 20 people per square mile,247,212,,,247,212,91,0,15,0,No,11,4.453441296,36.28801041,1.882868465,Employees,2014,Separated,,,,1,582531,1,,,,,,,,,,,,
,0,93,0,,1,,5.406813568,West Virginia,WV,2016,54,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,818,684,,,818,684,0,76,608,0,No,24,2.93398533,37.35616647,1.310742683,Employees,2014,Separated,,93,,1,1849489,1,,,,,,3,3 (4.4 - 7.8),,,,,
,1,8,0,,1,,44.44444444,Republic of Palau,PW,2016,70,9,Completed Profile Survey,West,Island Area,Island Area,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,150,145,,,150,145,,,,,No,,,805.5555556,,Employees,2014,Separated,,8,,2,18000,1,,,,,,4,4 (7.8 - 44.4),,,,,
,0,,1,,1,,,New Hampshire,NH,2016,33,1,Completed Profile Survey,New England,Largely Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,236,227,,,236,227,,,,,Yes,12,5.084745763,16.91118351,0.893983269,Employees,2014,Separated,,,,1,1333341,1,,,,,,,,,,,,
,0,70,0,,1,,7.948749491,Rhode Island,RI,2016,44,1,Completed Profile Survey,New England,Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,More than 500 people per square mile,458,444,,,458,444,,,,,Yes,46,10.04366812,42.01481874,4.352886626,Employees,2014,Separated,,70,,1,1055936,1,,,,,,4,4 (7.8 - 44.4),,,,,
,0,140,0,,1,,1.143164606,Ohio,OH,2016,39,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,1106,1075,,,1106,1075,,106,964,,Yes,80,7.233273056,9.239864299,0.687617808,Employees,2014,Separated,,140,,1,11602700,1,,,,,,1,1 (0 - 1.6),,,,,
,0,77,0,,1,,13.78963116,Vermont,VT,2016,50,1,Completed Profile Survey,New England,Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,567,532,,,567,532,,147,368,,No,24,4.232804233,85.30329973,3.848269161,Employees,2014,Separated,,77,,1,625214,1,,,,,,4,4 (7.8 - 44.4),,,,,
,1,21,0,,1,,0.363317153,Connecticut,CT,2016,9,1,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,709,701.98,,,709,701.98,4,,621,,Yes,,,19.6185673,,Employees,2014,Separated,,21,,1,3594524,1,,,,,,1,1 (0 - 1.6),,,,,
,0,,1,,1,,,Hawaii,HI,2016,15,9,Completed Profile Survey,West,Centralized,Centralized/Largely Centralized,Freestanding/independent,Less than 2 million,100.1 - 500 people per square mile,2676,2631,,,2676,2631,2217,456,1761,0,No,229,8.55754858,184.3006139,16.04136852,Employees,2014,Separated,,,,1,1414538,1,,,,,,,,,,,,
,0,23,0,,1,,2.674782154,Idaho,ID,2016,16,10,Completed Profile Survey,West,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,287,228,,,287,228,0,0,228,0,No,8,2.787456446,13.55222958,0.475516827,Employees,2014,Separated,,23,,1,1631112,1,,,,,,2,2 (1.6 - 4.3),,,,,
,1,369,0,,1,,7.751579359,Alabama,AL,2016,1,4,Completed Profile Survey,South,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,2924,2576,,,2924,2576,1660,302,962,0,No,,,52.96569875,,Employees,2014,Separated,,369,,1,4841799,1,,,,,,3,3 (4.4 - 7.8),,,,,
,0,302,0,,1,,5.546693652,Arizona,AZ,2016,4,9,Completed Profile Survey,West,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1394,1375.25,,,1394,1375.25,0,0,762,0,Yes,24,1.721664276,19.81322194,0.345767916,Employees,2014,Separated,,302,,1,6730413,1,,,,,,3,3 (4.4 - 7.8),,,,,
,0,,1,,1,,,Alaska,AK,2016,2,10,Completed Profile Survey,West,Mixed,Mixed,Under an umbrella,Less than 2 million,Less than 20 people per square mile,467,469,,,467,469,,,467,,Yes,3,0.642398287,63.25392201,0.404609309,Employees,2014,Separated,,,,1,736283,1,,,,,,,,,,,,
,0,49,0,,1,,8.019655446,District of Columbia,DC,2016,11,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Centralized,Centralized/Largely Centralized,Freestanding/independent,Less than 2 million,More than 500 people per square mile,554,548,,,554,548,,,,,Yes,2,0.36101083,79.90493063,0.291623834,Employees,2014,Separated,,49,,1,662328,1,,,,,,4,4 (7.8 - 44.4),,,,,
,0,96,0,,1,,2.190939866,Minnesota,MN,2016,27,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1523,1445,,,1523,1445,,163,1360,,No,138,9.06106369,26.16452981,2.498757864,Employees,2014,Separated,,96,,1,5451079,1,,,,,,2,2 (1.6 - 4.3),,,,,
,0,244,0,,1,,0.587227291,California,CA,2016,6,9,Completed Profile Survey,West,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,More than 10 million,100.1 - 500 people per square mile,3524,3441,,,3524,3441,,1467,2057,,Yes,388,11.01021566,8.785430901,0.990626908,Employees,2014,Separated,,244,,1,38596972,1,,,,,,1,1 (0 - 1.6),,,,,
,0,80,0,,1,,8.746776602,Delaware,DE,2016,10,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,736.5,712.9,,,736.5,712.9,,,,,Yes,69,9.368635438,75.12743421,7.271416693,Employees,2014,Separated,,80,,1,932487,1,,,,,,4,4 (7.8 - 44.4),,,,,
,0,27,0,,1,,4.639239483,North Dakota,ND,2016,38,8,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,Less than 2 million,Less than 20 people per square mile,404,355,,,404,355,,,377,,Yes,5,1.237623762,47.05514333,0.662748498,Employees,2014,Separated,,27,,1,737401,1,,,,,,3,3 (4.4 - 7.8),,,,,
,0,26,0,,1,,0.586800509,Oregon,OR,2016,41,10,Completed Profile Survey,West,Largely Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,20 - 100 people per square mile,768,673.32,,,768,673.32,0,61,707,0,Yes,34,4.427083333,16.46268829,0.831300722,Employees,2014,Separated,,26,,1,3963244,1,,,,,,1,1 (0 - 1.6),,,,,
,0,567,0,,1,,9.088260996,Puerto Rico,PR,2016,72,2,Completed Profile Survey,New England,Island Area,Island Area,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,4919,4894,,,4919,4894,,,,,No,128,2.60215491,142.5575299,3.728517332,Employees,2014,Separated,,567,,2,3560000,1,,,,,,4,4 (7.8 - 44.4),,,,,
,0,142,0,,1,,2.138518125,Washington,WA,2016,53,10,Completed Profile Survey,West,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,1762,1575.7,,,1762,1575.7,5,268,1482,6,Yes,30,1.70261067,21.60040391,0.411253486,Employees,2014,Separated,,142,,1,7054655,1,,,,,,2,2 (1.6 - 4.3),,,,,
,0,178,0,,1,,3.069026929,Colorado,CO,2016,8,8,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,20 - 100 people per square mile,1394,1328,,,1394,1328,25,0,1263,0,No,53,3.802008608,23.97451625,0.956814278,Employees,2014,Separated,,178,,1,5350101,1,,,,,,2,2 (1.6 - 4.3),,,,,
,0,125,0,,1,,1.688195175,Indiana,IN,2016,18,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,754,741,,,754,741,1,199,554,0,Yes,26,3.448275862,11.16921986,0.391902451,Employees,2014,Separated,,125,,1,6593644,1,,,,,,2,2 (1.6 - 4.3),,,,,
,0,2,0,,1,,0.00970239,Florida,FL,2016,12,4,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,14419,13768,,,14419,13768,10213,0,4201,0,Yes,126,0.873847007,66.79125506,0.611250591,Employees,2014,Separated,,2,,1,19845911,1,,,,,,1,1 (0 - 1.6),,,,,
,0,43,0,,1,,18.45238095,Guam,GU,2016,66,9,Completed Profile Survey,West,Island Area,Island Area,Freestanding/independent,Less than 2 million,More than 500 people per square mile,432,422,,,432,422,,,,,No,37,8.564814815,251.1904762,22.02380952,Employees,2014,Separated,,43,,2,168000,1,,,,,,4,4 (7.8 - 44.4),,,,,
,0,0,0,,1,,0.191238412,New Mexico,NM,2016,35,6,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,Less than 20 people per square mile,4000,3775,,,4000,3775,,800,150,,Yes,350,8.75,180.4812515,16.73336106,Employees,2014,Separated,,0,,1,2089568,1,,,,,,1,1 (0 - 1.6),,,,,
,1,,1,,1,,,Michigan,MI,2016,26,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,100.1 - 500 people per square mile,0,474,,,0,474,,,,,No,,,4.76354573,,Employees,2014,Separated,,,,1,9929848,1,,,,,,,,,,,,
,0,77,0,,1,,3.583324457,Utah,UT,2016,49,8,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1130,1012,,,1130,1012,,,1130,,Yes,60,5.309734513,33.26903074,1.972472178,Employees,2014,Separated,,77,,1,2936879,1,,,,,,2,2 (1.6 - 4.3),,,,,
,0,264,0,,1,,7.767151923,Massachusetts,MA,2016,25,1,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,3040,2864,,,3040,2864,,,,,Yes,131,4.309210526,41.97193039,1.919805475,Employees,2014,Separated,,264,,1,6762596,1,,,,,,4,4 (7.8 - 44.4),,,,,
,0,33,0,,1,,0.86224213,Iowa,IA,2016,19,7,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,482,465.65,,,482,465.65,,,482,,No,19,3.941908714,14.87048325,0.60676298,Employees,2014,Separated,,33,,1,3109350,1,,,,,,1,1 (0 - 1.6),,,,,
,1,,1,,1,,,Louisiana,LA,2016,22,6,Completed Profile Survey,South,Largely Centralized,Centralized/Largely Centralized,Under an umbrella,2 million to 10 million,100.1 - 500 people per square mile,1165,1218,,,1165,1218,574,,,,Yes,,,26.03601649,,Employees,2014,Separated,,,,1,4644013,1,,,,,,,,,,,,
,0,313,0,,1,,10.10730477,Mississippi,MS,2016,28,4,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,2015,2015,,,2015,2015,1092,,1007,,No,109,5.40942928,67.43781163,3.648000728,Employees,2014,Separated,,313,,1,2990468,1,,,,,,4,4 (7.8 - 44.4),,,,,
,0,85,0,,1,,1.364021641,New Jersey,NJ,2016,34,2,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,1067,1067,,,1067,1067,,31,,,No,198,18.55670103,12.02819083,2.232035412,Employees,2014,Separated,,85,,1,8864525,1,,,,,,1,1 (0 - 1.6),,,,,
,0,0,1,,1,,,Federated States of Micronesia,FM,2016,64,9,Completed Profile Survey,West,Island Area,Island Area,Freestanding/independent,Less than 2 million,100.1 - 500 people per square mile,83,83,,,83,83,,,,,No,8,9.638554217,75.45454546,7.272727273,Employees,2014,Separated,,0,,2,109000,1,,,,,,,,,,,,
,1,,1,,1,,,American Samoa,AS,2016,60,9,Did not complete Profile Survey,West,Island Area,Island Area,,Less than 2 million,More than 500 people per square mile,,,,,,,,,,,,,,,,Employees,2014,Separated,,,,2,52000,1,,,,,,,,,,,,
,0,66,0,,1,,7.647775888,South Dakota,SD,2016,46,8,Completed Profile Survey,Mountain/Midwest,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,Less than 2 million,Less than 20 people per square mile,461,430,,,461,430,0,0,180,0,No,21,4.555314534,49.82641866,2.433383237,Employees,2014,Separated,,66,,1,849129,1,,,,,,3,3 (4.4 - 7.8),,,,,
,0,386,0,,1,,4.744292165,Virginia,VA,2016,51,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,4507,3682,,,4507,3682,2591,,837,,Yes,65,1.442201021,43.78066103,0.772879676,Employees,2014,Separated,,386,,1,8310993,1,,,,,,3,3 (4.4 - 7.8),,,,,
,0,147,0,,1,,0.899683351,Pennsylvania,PA,2016,42,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Mixed,Mixed,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,1622,1105,,,1622,1105,0,472,1150,0,Yes,77,4.747225647,8.644783499,0.602396678,Employees,2014,Separated,,147,,1,12788313,1,,,,,,1,1 (0 - 1.6),,,,,
,0,,1,,1,,,Montana,MT,2016,30,8,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,Less than 20 people per square mile,205,195,,,205,195,,,,,Yes,10.5,5.12195122,18.734526,1.008782169,Employees,2014,Separated,,,,1,1021869,1,,,,,,,,,,,,
,1,,1,,1,,,Maine,ME,2016,23,1,Completed Profile Survey,New England,Largely Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,582,492,,,582,492,,,,,Yes,,,36.95588654,,Employees,2014,Separated,,,,1,1330513,1,,,,,,,,,,,,
