Source,JurisdictionName,PostalAbbreviation,ProfileYear,FIPSCode,JurisdictionType,HHSRegion,Participation,region,GovClassification,governance,structure,size,density,employeeTotal,positionTotal,regularPositionTotal,tempEmployeeTotal,fteTotal,regularFTETotal,tempFTETotal,positionsLHD,positionsRHD,positionsSHDCent,positionsSHDOut,workforceDevDir,directorFTE,vacPositions,vacPerc,sepEmp,turnoverRate,perPopFTE,perPopEmp,perPopVacPositions,perPopSepEmp,perPopQuarEmp,perPopQuarFTE,perPopQuarVacPositions,vacPercQuar,vacPercQuarLabel,turnoverRateQuar,turnoverRateQuarLabel,perPopQuarSepEmp,perPopQuarSepEmpLabel,directorFTEQuar,occupationFunction,occupationClassification,positionType,occupationDataFlag,rawOccupationFTE,perPopOccupationFTE,rawFTEQuar,rawFTEQuarLabel,perPopOccFTEQuar,perPopOccFTEQuarLabel,PYPop,tempEmpRate,perPopQuarEmpLabel,perPopQuarFTELabel,perPopQuarVacPositionsLabel,tempEmpTotalQuar,tempEmpTotalQuarLabel,tempEmpRateQuar,tempEmpRateQuarLabel,rawOccupationFTEM,perPopOccupationFTEM,perPopFTEN,perPopEmpN,perPopVacPositionsN,perPopSepEmpN,vacPercN,rawOccFTEN,perPopOccFTEN,tempEmpRateN
WOCCCNA01,North Dakota,ND,2019,38,All States,8,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,Less than 2 million,Less than 20 people per square mile,349,409,352,57,345.5,345.5,,0,0,409,0,Yes,,3,0.852272727,45,1.289398281,45.33751847,45.79679869,0.393668757,5.905031349,3,3,1,1,1 (0.7% - 4.8%),2,2 (1 - 1.3),3,3 (4.8 - 10.4),,Clinical Occupations,Certified nursing assistant,Regular,Data Not Collected,,,,,,,762062,1.633237822,3 (33.1 - 60.6),3 (36 - 61.7),1 (0.1 - 0.9),3,3 (2.2 - 7.5),3,3 (0.9 - 2),1,1,,,,,,,,
WOCCCNA01,Missouri,MO,2019,29,All States,7,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1793,1933,1815,118,1697,1697,,,931,884,,Yes,,22,1.212121212,273,1.522587842,27.65001887,29.214192,0.358456344,4.448117355,2,2,1,1,1 (0.7% - 4.8%),3,3 (1.3 - 1.7),2,2 (1.8 - 4.8),,Clinical Occupations,Certified nursing assistant,Regular,Data Not Collected,,,,,,,6137428,0.658114891,2 (15.6 - 33),2 (15.9 - 35.9),1 (0.1 - 0.9),2,2 (1.1 - 2.2),2,2 (0.5 - 0.9),1,1,,,,,,,,
WOCCCNA01,Florida,FL,2019,12,All States,4,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,8328,14833,10959,3874,12471.2,12471.2,,10607.68,0,4996.9,0,Yes,,2631,24.00766493,3949,4.741834774,58.06570776,38.77503482,12.24989393,18.38648085,3,3,4,4,4 (12.4% - 24.8%),4,4 (1.8 - 4.7),4,4 (10.4 - 250),,Clinical Occupations,Certified nursing assistant,Regular,Data Not Collected,,,,,,,21477737,4.651777137,3 (33.1 - 60.6),3 (36 - 61.7),4 (5 - 242),4,4 (7.5 - 596),4,4 (2.1 - 8.7),1,1,,,,,,,,
WOCCCNA01,Maryland,MD,2019,24,All States,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Largely Shared,Shared/Largely Shared,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,7697,9770,7941,1829,7849.99,7849.99,,4156,4340,3042,0,Yes,,244,3.072660874,982,1.275821749,129.8446163,127.314049,4.035939712,16.24300327,4,4,3,1,1 (0.7% - 4.8%),2,2 (1 - 1.3),4,4 (10.4 - 250),,Clinical Occupations,Certified nursing assistant,Regular,Data Not Collected,,,,,,,6045680,2.376250487,4 (60.6 - 1220),4 (61.7 - 700),3 (2.3 - 5),4,4 (7.5 - 596),4,4 (2.1 - 8.7),1,1,,,,,,,,
WOCCCNA01,Montana,MT,2019,30,All States,8,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,Less than 20 people per square mile,222,228,228,0,234.5,234.5,,0,0,228,0,Yes,,6,2.631578947,,,21.94094564,20.77138564,0.561388801,,2,2,1,1,1 (0.7% - 4.8%),,,,,,Clinical Occupations,Certified nursing assistant,Regular,Data Not Collected,,,,,,,1068778,,2 (15.6 - 33),2 (15.9 - 35.9),1 (0.1 - 0.9),,,,,1,1,,,,,,,,
WOCCCNA01,Arizona,AZ,2019,4,All States,9,Completed Profile Survey,West,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1186,1519,1394,125,1369,1369,,0,17,763,614,Yes,,208,14.92109039,307,2.588532884,18.80825975,16.2940804,2.857646478,4.217776292,2,2,3,4,4 (12.4% - 24.8%),4,4 (1.8 - 4.7),2,2 (1.8 - 4.8),,Clinical Occupations,Certified nursing assistant,Regular,Data Not Collected,,,,,,,7278717,1.053962901,2 (15.6 - 33),2 (15.9 - 35.9),3 (2.3 - 5),2,2 (1.1 - 2.2),3,3 (0.9 - 2),1,1,,,,,,,,
WOCCCNA01,Colorado,CO,2019,8,All States,8,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1412,1572,1422,150,1388,1388,,0,0,1422,0,Yes,,10,0.703234881,191,1.352691218,24.10251138,24.51926951,0.173649218,3.316700054,2,2,1,1,1 (0.7% - 4.8%),3,3 (1.3 - 1.7),2,2 (1.8 - 4.8),,Clinical Occupations,Certified nursing assistant,Regular,Data Not Collected,,,,,,,5758736,1.062322946,2 (15.6 - 33),2 (15.9 - 35.9),1 (0.1 - 0.9),3,3 (2.2 - 7.5),3,3 (0.9 - 2),1,1,,,,,,,,
WOCCCNA01,California,CA,2019,6,All States,9,Completed Profile Survey,West,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,More than 10 million,100.1 - 500 people per square mile,3457,3933,3933,,3779,3779,,0,1628,2305,0,Yes,,476,12.10272057,299,0.864911773,9.564129054,8.749191358,1.204690508,0.756727861,1,1,2,3,3 (6.9% - 12.4%),1,1 (0.1 - 1),1,1 (0.2 - 1.8),,Clinical Occupations,Certified nursing assistant,Regular,Data Not Collected,,,,,,,39512223,,1 (4.3 - 15.6),1 (5.2 - 15.9),2 (1 - 2.2),,,,,1,1,,,,,,,,
WOCCCNA01,Connecticut,CT,2019,9,All States,1,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,648,727,688,39,678.89,678.89,,0,0,688,0,Yes,,40,5.813953488,41,0.632716049,19.04166481,18.1752549,1.121929315,1.149977547,2,2,2,2,2 (4.9% - 6.9%),1,1 (0.1 - 1),1,1 (0.2 - 1.8),,Clinical Occupations,Certified nursing assistant,Regular,Data Not Collected,,,,,,,3565287,0.601851852,2 (15.6 - 33),2 (15.9 - 35.9),2 (1 - 2.2),1,1 (0 - 1.1),2,2 (0.5 - 0.9),1,1,,,,,,,,
WOCCCNA01,Arkansas,AR,2019,5,All States,6,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1967,2102,2050,52,1948,1948,,841,164,1045,0,Yes,,83,4.048780488,291,1.479410269,64.55024912,65.17984601,2.75034429,9.642773354,4,4,3,1,1 (0.7% - 4.8%),3,3 (1.3 - 1.7),3,3 (4.8 - 10.4),,Clinical Occupations,Certified nursing assistant,Regular,Data Not Collected,,,,,,,3017804,0.264361973,4 (60.6 - 1220),4 (61.7 - 700),3 (2.3 - 5),2,2 (1.1 - 2.2),1,1 (0 - 0.5),1,1,,,,,,,,
WOCCCNA01,Alabama,AL,2019,1,All States,4,Completed Profile Survey,South,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,,2700,2677,23,2613.5,2613.5,,1463,56,1181,0,Yes,,,,380,,53.30208834,,,7.750064499,,3,,,,,,3,3 (4.8 - 10.4),,Clinical Occupations,Certified nursing assistant,Regular,Data Not Collected,,,,,,,4903185,,,3 (36 - 61.7),,1,1 (0 - 1.1),,,1,1,,,,,,,,
WOCCCNA01,Alaska,AK,2019,2,All States,10,Completed Profile Survey,West,Mixed,Mixed,Under an umbrella,Less than 2 million,Less than 20 people per square mile,410,428,427,1,426,426,,0,0,427,0,No,,17,3.981264637,,,58.232918,56.04576615,2.323848841,,3,3,3,1,1 (0.7% - 4.8%),,,,,,Clinical Occupations,Certified nursing assistant,Regular,Data Not Collected,,,,,,,731545,0.024390244,3 (33.1 - 60.6),3 (36 - 61.7),3 (2.3 - 5),1,1 (0 - 1.1),1,1 (0 - 0.5),1,1,,,,,,,,
WOCCCNA01,Delaware,DE,2019,10,All States,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,687,812,737,75,677.18,677.18,,0,0,737,0,Yes,,50,6.784260516,123,1.790393013,69.54251749,70.55097539,5.134714366,12.63139734,4,4,4,2,2 (4.9% - 6.9%),4,4 (1.8 - 4.7),4,4 (10.4 - 250),,Clinical Occupations,Certified nursing assistant,Regular,Data Not Collected,,,,,,,973764,1.091703057,4 (60.6 - 1220),4 (61.7 - 700),4 (5 - 242),4,4 (7.5 - 596),3,3 (0.9 - 2),1,1,,,,,,,,
WOCCNPR01,South Dakota,SD,2019,46,All States,8,Completed Profile Survey,Mountain/Midwest,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,Less than 2 million,Less than 20 people per square mile,451,501,477,24,318,318,,,,,,No,,26,5.450733753,62,1.374722838,35.94605379,50.98009516,2.93898553,7.00835011,3,2,3,2,2 (4.9% - 6.9%),3,3 (1.3 - 1.7),3,3 (4.8 - 10.4),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,0,0,0,0,0,0,884659,0.532150776,3 (33.1 - 60.6),2 (15.9 - 35.9),3 (2.3 - 5),3,3 (2.2 - 7.5),2,2 (0.5 - 0.9),0,0,,,,,,,,
WOCCNPR01,West Virginia,WV,2019,54,All States,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,471,737,624,113,620.43,620.43,,0,47,577,0,No,,153,24.51923077,112,2.377919321,34.61936995,26.28132625,8.537246108,6.249487347,2,2,4,4,4 (12.4% - 24.8%),4,4 (1.8 - 4.7),3,3 (4.8 - 10.4),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,1,0.055798994,1,1 (1 - 3),1,1 (0 - 0.2),1792147,2.399150743,2 (15.6 - 33),2 (15.9 - 35.9),4 (5 - 242),3,3 (2.2 - 7.5),4,4 (2.1 - 8.7),0,0,,,,,,,,
WOCCNPR01,Oregon,OR,2019,41,All States,10,Completed Profile Survey,West,Largely Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,20 - 100 people per square mile,,599,588,11,534.68,534.68,,,,,,,,,,70,,12.67694026,,,1.659657774,,1,,,,,,1,1 (0.2 - 1.8),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,,,,,,,4217737,,,1 (5.2 - 15.9),,1,1 (0 - 1.1),,,1,1,,,,,,,,
WOCCNPR01,Puerto Rico,PR,2019,72,Island Areas,2,Completed Profile Survey,New England,Island Area,Island Area,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,,5009,3823,1186,3787,3787,,,,,,No,,,,159,,115.0015184,,,4.82842393,,4,,,,,,3,3 (4.8 - 10.4),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,298,9.049498937,4,4 (26 - 298),4,4 (1.9 - 26.7),3293000,,,4 (61.7 - 700),,4,4 (7.5 - 596),,,0,0,,,,,,,,
WOCCNPR01,Nevada,NV,2019,32,All States,9,Completed Profile Survey,West,Largely Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,20 - 100 people per square mile,1634,1808,1728,80,1708.82,1708.82,,299,149,157,1123,Yes,,94,5.439814815,219,1.340269278,55.47835889,53.04926114,3.051793481,7.110029492,3,3,3,2,2 (4.9% - 6.9%),3,3 (1.3 - 1.7),3,3 (4.8 - 10.4),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,0,0,0,0,0,0,3080156,0.489596083,3 (33.1 - 60.6),3 (36 - 61.7),3 (2.3 - 5),3,3 (2.2 - 7.5),2,2 (0.5 - 0.9),0,0,,,,,,,,
WOCCNPR01,Republic of Palau,PW,2019,70,Island Areas,9,Completed Profile Survey,West,Island Area,Island Area,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,110,127,126,1,126,126,,,,,,No,,16,12.6984127,45,4.090909091,700,611.1111111,88.88888889,250,4,4,4,4,4 (12.4% - 24.8%),4,4 (1.8 - 4.7),4,4 (10.4 - 250),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,,,,,,,18000,0.090909091,4 (60.6 - 1220),4 (61.7 - 700),4 (5 - 242),3,3 (2.2 - 7.5),1,1 (0 - 0.5),1,1,,,,,,,,
WOCCNPR01,Oklahoma,OK,2019,40,All States,6,Completed Profile Survey,South,Mixed,Mixed,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1494,1822,1744,78,1629,1629,,988,,756,,No,,250,14.33486239,516,3.453815261,41.16785289,37.75615237,6.317963917,13.04027753,3,3,4,4,4 (12.4% - 24.8%),4,4 (1.8 - 4.7),4,4 (10.4 - 250),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,220,5.559808247,4,4 (26 - 298),4,4 (1.9 - 26.7),3956971,0.522088353,3 (33.1 - 60.6),3 (36 - 61.7),4 (5 - 242),2,2 (1.1 - 2.2),2,2 (0.5 - 0.9),0,0,,,,,,,,
WOCCNPR01,U.S. Virgin Islands,VI,2019,78,Island Areas,2,Completed Profile Survey,New England,Island Area,Island Area,Freestanding/independent,Less than 2 million,More than 500 people per square mile,350,401,401,,401,401,,,,,,No,,51,12.71820449,38,1.085714286,397.029703,346.5346535,50.49504951,37.62376238,4,4,4,4,4 (12.4% - 24.8%),2,2 (1 - 1.3),4,4 (10.4 - 250),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,3,2.97029703,1,1 (1 - 3),4,4 (1.9 - 26.7),101000,,4 (60.6 - 1220),4 (61.7 - 700),4 (5 - 242),,,,,0,0,,,,,,,,
WOCCNPR01,American Samoa,AS,2019,60,Island Areas,9,Did not complete Profile Survey,West,Island Area,Island Area,,Less than 2 million,More than 500 people per square mile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,,,,,,,47000,,,,,,,,,1,1,,,,,,,,
WOCCNPR01,Wyoming,WY,2019,56,All States,8,Completed Profile Survey,Mountain/Midwest,Mixed,Mixed,Under an umbrella,Less than 2 million,Less than 20 people per square mile,247,282,262,20,212,212,,71,0,8,0,Yes,,15,5.72519084,60,2.429149798,36.63009992,42.67752208,2.591752353,10.36700941,3,3,3,2,2 (4.9% - 6.9%),4,4 (1.8 - 4.7),3,3 (4.8 - 10.4),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,0,0,0,0,0,0,578759,0.809716599,3 (33.1 - 60.6),3 (36 - 61.7),3 (2.3 - 5),3,3 (2.2 - 7.5),2,2 (0.5 - 0.9),0,0,,,,,,,,
WOCCNPR01,Commonwealth of the Northern Mariana Islands,MP,2019,69,Island Areas,9,Completed Profile Survey,West,Island Area,Island Area,Under an umbrella,Less than 2 million,100.1 - 500 people per square mile,366,785,487,298,278,278,,,,,,Yes,,121,24.84599589,69,1.885245902,556,732,242,138,4,4,4,4,4 (12.4% - 24.8%),4,4 (1.8 - 4.7),4,4 (10.4 - 250),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,5,10,2,2 (3 - 13.5),4,4 (1.9 - 26.7),50000,8.142076503,4 (60.6 - 1220),4 (61.7 - 700),4 (5 - 242),4,4 (7.5 - 596),4,4 (2.1 - 8.7),0,0,,,,,,,,
WOCCNPR01,Maine,ME,2019,23,All States,1,Completed Profile Survey,New England,Largely Centralized,Centralized/Largely Centralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,295,414,334,80,324.5,324.5,,0,62,334,0,No,,39,11.67664671,52,1.762711864,24.14053736,21.94594305,2.901328064,3.868437419,2,2,3,3,3 (6.9% - 12.4%),4,4 (1.8 - 4.7),2,2 (1.8 - 4.8),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,0,0,0,0,0,0,1344212,2.711864407,2 (15.6 - 33),2 (15.9 - 35.9),3 (2.3 - 5),3,3 (2.2 - 7.5),4,4 (2.1 - 8.7),0,0,,,,,,,,
WOCCNPR01,Nebraska,NE,2019,31,All States,7,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,Less than 2 million,20 - 100 people per square mile,385,464,430,34,428,428,,0,0,,,No,,45,10.46511628,50,1.298701299,22.12563224,19.90272993,2.326293109,2.584770121,2,2,3,3,3 (6.9% - 12.4%),2,2 (1 - 1.3),2,2 (1.8 - 4.8),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,,,,,,,1934408,0.883116883,2 (15.6 - 33),2 (15.9 - 35.9),3 (2.3 - 5),2,2 (1.1 - 2.2),2,2 (0.5 - 0.9),1,1,,,,,,,,
WOCCNPR01,Virginia,VA,2019,51,All States,3,Completed Profile Survey,Middle Atlantic and Great Lakes,Largely Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,3505,4017,3570,447,3184,3184,,2735,199,1102,,Yes,,65,1.820728291,521,1.486447932,37.30294549,41.06370099,0.761523699,6.10390534,3,3,1,1,1 (0.7% - 4.8%),3,3 (1.3 - 1.7),3,3 (4.8 - 10.4),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,39,0.456914219,4,4 (26 - 298),2,2 (0.2 - 0.5),8535519,1.27532097,3 (33.1 - 60.6),3 (36 - 61.7),1 (0.1 - 0.9),3,3 (2.2 - 7.5),3,3 (0.9 - 2),0,0,,,,,,,,
WOCCNPR01,Minnesota,MN,2019,27,All States,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,20 - 100 people per square mile,1487,1596,1590,6,1504,1504,,0,202,1363,25,No,,103,6.477987421,135,0.907868191,26.66840673,26.36696863,1.826360302,2.393773211,2,2,2,2,2 (4.9% - 6.9%),1,1 (0.1 - 1),2,2 (1.8 - 4.8),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,0,0,0,0,0,0,5639632,0.040349697,2 (15.6 - 33),2 (15.9 - 35.9),2 (1 - 2.2),1,1 (0 - 1.1),1,1 (0 - 0.5),0,0,,,,,,,,
WOCCNPR01,Tennessee,TN,2019,47,All States,4,Completed Profile Survey,South,Mixed,Mixed,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,3072,3225,3142,83,2918,2918,,1119,784,1239,,Yes,,70,2.227880331,324,1.0546875,42.7284471,44.98347824,1.025014153,4.74435122,3,3,2,1,1 (0.7% - 4.8%),2,2 (1 - 1.3),2,2 (1.8 - 4.8),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,86,1.259303102,4,4 (26 - 298),3,3 (0.5 - 1.8),6829174,0.270182292,3 (33.1 - 60.6),3 (36 - 61.7),2 (1 - 2.2),2,2 (1.1 - 2.2),1,1 (0 - 0.5),0,0,,,,,,,,
WOCCNPR01,New Jersey,NJ,2019,34,All States,2,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,More than 500 people per square mile,,7073,6288,785,5971,5971,,,,,,Yes,,,,428,,67.224412,,,4.818631441,,4,,,,,,3,3 (4.8 - 10.4),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,19,0.213911209,3,3 (13.5 - 26),2,2 (0.2 - 0.5),8882190,,,4 (61.7 - 700),,4,4 (7.5 - 596),,,0,0,,,,,,,,
WOCCNPR01,Wisconsin,WI,2019,55,All States,5,Completed Profile Survey,Middle Atlantic and Great Lakes,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,100.1 - 500 people per square mile,373,567,427,140,419.1,419.1,,0,27,478,62,No,,54,12.64637002,47,1.260053619,7.198020622,6.406255528,0.927447181,0.807222546,1,1,1,4,4 (12.4% - 24.8%),2,2 (1 - 1.3),1,1 (0.2 - 1.8),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,2,0.034349896,1,1 (1 - 3),1,1 (0 - 0.2),5822434,3.753351206,1 (4.3 - 15.6),1 (5.2 - 15.9),1 (0.1 - 0.9),3,3 (2.2 - 7.5),4,4 (2.1 - 8.7),0,0,,,,,,,,
WOCCNPR01,Washington,WA,2019,53,All States,10,Completed Profile Survey,West,Decentralized,Decentralized/Largely Decentralized,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,1796,1982,1886,96,1823.8,1823.8,,0,338,1625,19,Yes,,90,4.772004242,221,1.230512249,23.95043502,23.58536095,1.18189448,2.902207556,2,2,2,1,1 (0.7% - 4.8%),2,2 (1 - 1.3),2,2 (1.8 - 4.8),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,0,0,0,0,0,0,7614893,0.534521158,2 (15.6 - 33),2 (15.9 - 35.9),2 (1 - 2.2),2,2 (1.1 - 2.2),2,2 (0.5 - 0.9),0,0,,,,,,,,
WOCCNPR01,Georgia,GA,2019,13,All States,4,Completed Profile Survey,South,Shared,Shared/Largely Shared,Freestanding/independent,More than 10 million,100.1 - 500 people per square mile,909,1116,1012,104,985.5,985.5,,0,122,605,0,Yes,,103,10.17786561,159,1.749174918,9.281913323,8.561399503,0.970103574,1.497538527,1,1,2,3,3 (6.9% - 12.4%),3,3 (1.3 - 1.7),1,1 (0.2 - 1.8),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,0,0,0,0,0,0,10617423,1.144114411,1 (4.3 - 15.6),1 (5.2 - 15.9),2 (1 - 2.2),1,1 (0 - 1.1),3,3 (0.9 - 2),0,0,,,,,,,,
WOCCNPR01,Louisiana,LA,2019,22,All States,6,Completed Profile Survey,South,Largely Centralized,Centralized/Largely Centralized,Under an umbrella,2 million to 10 million,100.1 - 500 people per square mile,1313,1422,1399,23,1357.2,1357.2,,1422,777,645,,Yes,,86,6.147248034,147,1.119573496,29.19466855,28.24388433,1.849942157,3.162110431,2,2,2,2,2 (4.9% - 6.9%),2,2 (1 - 1.3),2,2 (1.8 - 4.8),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,0,0,0,0,0,0,4648794,0.175171363,2 (15.6 - 33),2 (15.9 - 35.9),2 (1 - 2.2),1,1 (0 - 1.1),1,1 (0 - 0.5),0,0,,,,,,,,
WOCCNPR01,South Carolina,SC,2019,45,All States,4,Completed Profile Survey,South,Centralized,Centralized/Largely Centralized,Freestanding/independent,2 million to 10 million,100.1 - 500 people per square mile,3402,4128,3652,476,3176,3176,,1243,1593,1640,0,Yes,,250,6.845564075,575,1.690182246,61.68530627,66.07475187,4.855581413,11.16783725,4,3,3,2,2 (4.9% - 6.9%),3,3 (1.3 - 1.7),4,4 (10.4 - 250),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,26,0.504980467,3,3 (13.5 - 26),2,2 (0.2 - 0.5),5148714,1.399176955,4 (60.6 - 1220),3 (36 - 61.7),3 (2.3 - 5),4,4 (7.5 - 596),3,3 (0.9 - 2),0,0,,,,,,,,
WOCCNPR01,Marshall Islands,MH,2019,68,Island Areas,9,Completed Profile Survey,West,Island Area,Island Area,Under an umbrella,Less than 2 million,More than 500 people per square mile,549,832,590,242,,,,,,,,No,,41,6.949152542,39,0.710382514,,1220,91.11111111,86.66666667,4,,4,3,3 (6.9% - 12.4%),1,1 (0.1 - 1),4,4 (10.4 - 250),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,12,26.66666667,2,2 (3 - 13.5),4,4 (1.9 - 26.7),45000,4.408014572,4 (60.6 - 1220),,4 (5 - 242),4,4 (7.5 - 596),4,4 (2.1 - 8.7),0,0,,,,,,,,
WOCCNPR01,Kansas,KS,2019,20,All States,7,Completed Profile Survey,Mountain/Midwest,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,20 - 100 people per square mile,1163,1529,1470,59,1435.52,1435.52,,11,120,41,1298,No,,307,20.88435374,166,1.427343078,49.27446887,39.92017338,10.53782737,5.697978316,3,3,4,4,4 (12.4% - 24.8%),3,3 (1.3 - 1.7),3,3 (4.8 - 10.4),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,0,0,0,0,0,0,2913314,0.507308684,3 (33.1 - 60.6),3 (36 - 61.7),4 (5 - 242),2,2 (1.1 - 2.2),2,2 (0.5 - 0.9),0,0,,,,,,,,
WOCCNPR01,North Carolina,NC,2019,37,All States,4,Completed Profile Survey,South,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,More than 10 million,100.1 - 500 people per square mile,1670,2184,1898,286,1664,1664,,0,0,450,1448,No,,228,12.01264489,177,1.05988024,15.86562427,15.92283204,2.173895632,1.687629504,2,1,2,3,3 (6.9% - 12.4%),2,2 (1 - 1.3),1,1 (0.2 - 1.8),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,3,0.02860389,1,1 (1 - 3),1,1 (0 - 0.2),10488084,1.71257485,2 (15.6 - 33),1 (5.2 - 15.9),2 (1 - 2.2),3,3 (2.2 - 7.5),3,3 (0.9 - 2),0,0,,,,,,,,
WOCCNPR01,Massachusetts,MA,2019,25,All States,1,Completed Profile Survey,New England,Decentralized,Decentralized/Largely Decentralized,Under an umbrella,2 million to 10 million,More than 500 people per square mile,2770,3115,2995,120,2561,2561,,0,0,1450,1554,Yes,,225,7.512520868,247,0.891696751,37.15631317,40.18859332,3.264416425,3.583603808,3,3,3,3,3 (6.9% - 12.4%),1,1 (0.1 - 1),2,2 (1.8 - 4.8),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,20,0.290170349,3,3 (13.5 - 26),2,2 (0.2 - 0.5),6892503,0.433212996,3 (33.1 - 60.6),3 (36 - 61.7),3 (2.3 - 5),2,2 (1.1 - 2.2),1,1 (0 - 0.5),0,0,,,,,,,,
WOCCNPR01,Federated States of Micronesia,FM,2019,64,Island Areas,9,Completed Profile Survey,West,Island Area,Island Area,Freestanding/independent,Less than 2 million,100.1 - 500 people per square mile,75,115,85,30,85,85,,,,,,No,,10,11.76470588,2,0.266666667,76.57657658,67.56756757,9.009009009,1.801801802,4,4,4,3,3 (6.9% - 12.4%),1,1 (0.1 - 1),1,1 (0.2 - 1.8),,Clinical Occupations,Nurse Practitioner,Regular,Data Collected,2,1.801801802,1,1 (1 - 3),3,3 (0.5 - 1.8),111000,4,4 (60.6 - 1220),4 (61.7 - 700),4 (5 - 242),4,4 (7.5 - 596),4,4 (2.1 - 8.7),0,0,,,,,,,,
